id/url,text,user.id_str,shared_url,retweet_count,favorite_count,total
1351582501072990208,"Amber Heard has to pay Johnny Depp's attorney's fees because her request got denied 💥💥💥
#justiceforjohnnydepp https://t.co/Ct5G3MVJKv",4583281223.0,https://twitter.com/MyGrindelwald/status/1351582501072990208/photo/1,203,1765,1968
1383156020906692608,just fyi #JusticeForJohnnyDepp is trending WORLDWIDE right now https://t.co/v00NZAI0vq,1.2439306942896333e+18,https://twitter.com/deppboss/status/1383156020906692608/video/1,282,1671,1953
1346877524253560832,"Update:  Johnny Depp vs Amber Heard (Fairfax)
WOOHOO
Johnny won to have documents AH marked confidential, to be declassified.  

Order to follow
https://t.co/hzRIeEPnfd https://t.co/KaDmw6FBhz",3309371255.0,connection error,246,1691,1937
1346877524253560832,"Update:  Johnny Depp vs Amber Heard (Fairfax)
WOOHOO
Johnny won to have documents AH marked confidential, to be declassified.  

Order to follow
https://t.co/hzRIeEPnfd https://t.co/KaDmw6FBhz",3309371255.0,connection error,246,1691,1937
1346877524253560832,"Update:  Johnny Depp vs Amber Heard (Fairfax)
WOOHOO
Johnny won to have documents AH marked confidential, to be declassified.  

Order to follow
https://t.co/hzRIeEPnfd https://t.co/KaDmw6FBhz",3309371255.0,connection error,246,1691,1937
1346877524253560832,"Update:  Johnny Depp vs Amber Heard (Fairfax)
WOOHOO
Johnny won to have documents AH marked confidential, to be declassified.  

Order to follow
https://t.co/hzRIeEPnfd https://t.co/KaDmw6FBhz",3309371255.0,connection error,246,1691,1937
1376694907314839555,"GENTE PELO AMOR DE DEUS

A AMBER ME SEGUIU GENTE A AMBER HEARD ME SEGUIU AQUI A MERA O AMOR DA MINHA VIDA ME NOTOU DE NOVO MEU DEUS GENTE ELA AMBEEEEEEEEEEEER EU TÔ ME TREMENDO TE AMO @realamberheard https://t.co/p9MCgICnbj",1.2535035102278902e+18,https://twitter.com/merakingdom/status/1376694907314839555/photo/1,49,1853,1902
1347104601451843584,"BIG WIN FOR JOHNNY DEPP! Depp's legal team granted an Emergency Hearing ahead of Amber Heard defamation trial to review confidential, previously classified, documents.

#JusticeForJohnnyDepp #AmberHeardisAGoldDigger #DeppVHeard

https://t.co/bdWMxvIuYq",1.1151649265767424e+18,https://poptopic.com.au/lifestyle/celebrities/johnny-depp-granted-emergency-hearing-ahead-of-amber-heard-trial/,298,1591,1889
1365590078458855433,"Los medios: ""Amber Heard ha sido sustituida por Emilia Clarke en su papel de Mera"".

Yo: https://t.co/F6X0Cb6XjK",557754665.0,https://twitter.com/ProfesorSnape/status/1365590078458855433/photo/1,219,1643,1862
1365757419016523780,So because Amber Heard is fired from Aquaman 2 I get to watch Jason Momoa shirtless for over two hours  https://t.co/LmuZFRefQ6,8.172340178418852e+17,https://twitter.com/doritkemsleys/status/1335737949179285509/video/1,129,1726,1855
1350269772093681664,This picture of Amber Heard crying is on the nice list! https://t.co/a5Nm1HvOsU,1.332109767339176e+18,https://twitter.com/SantaDecides/status/1350269772093681664/photo/1,80,1755,1835
1361476177353867264,"I wrote this article about the Amber Heard / Johnny Depp trial and a senior editor at my internship chose it as best article of the week 🥺

Put a lot of research into this if anyone is interested

https://t.co/jRI9Mv6Mru",727284896.0,https://www.hercampus.com/school/west-chester/examining-lie-presenting-case-johnny-depp-s-innocence,384,1431,1815
1365729305406414917,"Amber heard is fired..!! 👊
Instant we and Johnny 😂
#johnnydepp 
#JusticeForJohnnyDepp https://t.co/qrofMXczDt",2835981431.0,https://twitter.com/captainJackie_/status/1365729305406414917/video/1,195,1602,1797
1383099168219148289,How does it feel to be on the right side of the roaring rapids guys? #JusticeForJohnnyDepp https://t.co/46JuC2gqTc,7.753552564107018e+17,https://twitter.com/GellertDepp/status/1383099168219148289/photo/1,147,1643,1790
1385260743214305280,"TW: Poop
So some Amber Heard stans thought they could just post #HappyBirthdayAmberHeard like she didn’t abuse Johnny Depp for years.

Here’s a reminder, she punched JD in the face on her birthday night in 2016 and then took a shit in his bed the next morning and left it there. https://t.co/3UjB2cUXRD",1.279084967084122e+18,https://twitter.com/daisylandq/status/1385260743214305280/photo/1,244,1524,1768
1347266035586654214,"Whatcha thinking about @NormanGoldenII? Amber Heard hasn't donated a dime like she claimed. You have staunchly defended her for years &amp; believed her on her word alone. She lied to you &amp; all of her followers. 
#AmberHeardIsALiar #JusticeForJohnnyDepp https://t.co/Ky3bgmJW9M",956184062.0,https://twitter.com/littlemismagic/status/1347266035586654214/photo/1,229,1481,1710
1345807793681530880,"I will always treasure this moment. The last we are ever going to see JD as the Legendary dark wizard 

#JohnnyDepp #DeppMovieNight #JusticeForJohnnyDepp https://t.co/0ZZr0vGAOQ",4052975662.0,https://twitter.com/BritFanofDepp/status/1345807793681530880/photo/1,123,1586,1709
1351583158899257349,"Update:  johnny Depp vs Amber Heard (fairfax). AH motion to Compel and Sanction Adam Waldman DENIED

JD motion to quash and sanctions against AH. GRANTED (vs or protective order-denied) GOOD! Granted is better 

Adam can be deposed if properly served. https://t.co/R8zq2LocmO",3309371255.0,https://twitter.com/LauraBockov/status/1351583158899257349/photo/1,242,1456,1698
